"","Region","region_pop","region_cases_last_7_days","region_cases_last_7_days_per_100k","region_vax_rate","prev_per_100k","prev","m_test","m_v","event_size","Same vax % as county","Rapid test right before","100% vaccinated","100% vax & rapid test"
"189","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,39,55.1,15.6,43.1,11.3
"190","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,40,56.1,16,43.9,11.6
"191","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,41,56.9,16.4,44.7,11.8
"192","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,42,57.8,16.7,45.5,12.1
"193","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,43,58.7,17.1,46.3,12.4
"194","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,44,59.5,17.5,47,12.7
"195","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,45,60.3,17.8,47.8,12.9
"196","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,46,61.2,18.2,48.6,13.2
"197","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,47,61.9,18.5,49.3,13.5
"198","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,48,62.7,18.9,50,13.7
"199","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,49,63.5,19.3,50.7,14
"200","West",78316443,398355,509,0.629121779700848,2036,0.0203459189279064,0.214,0.705107045728965,50,64.2,19.6,51.4,14.3
